#DATETIME_PST WDIR WSPD GST PRES ATMP
#ISO_8601_PST degT kt kt hPa degC
2021-12-01T11:00:00-08:00 194 1.7 4.4 null 14.2
2021-12-01T12:00:00-08:00 204 5.2 8.2 null 14.2
2021-12-01T13:00:00-08:00 219 10.0 14.4 null 14.0
2021-12-01T14:00:00-08:00 240 9.4 14.6 null 14.6
2021-12-01T15:00:00-08:00 248 7.1 11.2 null 15.3
2021-12-01T16:00:00-08:00 187 5.8 9.9 null 15.2
2021-12-01T17:00:00-08:00 339 4.3 7.4 null 14.4
2021-12-01T18:00:00-08:00 280 4.8 7.6 null 13.8
2021-12-02T10:00:00-08:00 124 1.9 5.3 null 13.6
2021-12-02T11:00:00-08:00 185 4.4 7.4 null 13.7
2021-12-02T12:00:00-08:00 224 8.1 12.3 null 13.6
2021-12-02T13:00:00-08:00 245 10.3 15.2 null 14.4
2021-12-02T14:00:00-08:00 251 10.5 15.2 null 14.8
2021-12-02T15:00:00-08:00 257 8.5 12.5 null 14.7
2021-12-02T16:00:00-08:00 258 8.0 11.4 null 14.1
2021-12-02T17:00:00-08:00 260 8.3 11.2 null 13.6
2021-12-02T18:00:00-08:00 265 9.1 13.1 null 13.4
2021-12-03T10:00:00-08:00 127 2.1 4.4 null 14.9
2021-12-03T11:00:00-08:00 210 5.3 10.3 null 15.6
2021-12-03T12:00:00-08:00 239 8.6 13.5 null 14.7
2021-12-03T13:00:00-08:00 248 11.5 16.3 null 14.8
2021-12-03T14:00:00-08:00 254 12.4 16.7 null 14.7
2021-12-03T15:00:00-08:00 260 13.4 17.9 null 14.3
2021-12-03T16:00:00-08:00 264 11.3 16.1 null 14.0
2021-12-03T17:00:00-08:00 273 9.4 13.5 null 13.9
2021-12-03T18:00:00-08:00 301 4.8 9.9 null 13.9
2021-12-04T10:00:00-08:00 190 3.2 5.3 null 15.9
2021-12-04T11:00:00-08:00 203 5.7 8.5 null 16.7
2021-12-04T12:00:00-08:00 236 9.4 14.1 null 15.5
2021-12-04T13:00:00-08:00 249 11.9 15.8 null 15.5
2021-12-04T14:00:00-08:00 259 12.5 17.1 null 15.3
2021-12-04T15:00:00-08:00 258 12.3 17.7 null 14.9
2021-12-04T16:00:00-08:00 263 11.0 15.0 null 14.5
2021-12-04T17:00:00-08:00 271 8.7 13.1 null 14.3
2021-12-04T18:00:00-08:00 272 9.8 13.7 null 14.1
2021-12-05T10:00:00-08:00 147 1.8 4.2 null 14.9
2021-12-05T11:00:00-08:00 126 2.8 5.1 null 15.3
2021-12-05T12:00:00-08:00 128 3.3 4.9 null 15.0
2021-12-05T13:00:00-08:00 159 3.4 5.3 null 16.3
2021-12-05T14:00:00-08:00 199 4.2 6.6 null 16.8
2021-12-05T15:00:00-08:00 220 5.8 8.4 null 15.3
2021-12-05T16:00:00-08:00 234 6.3 8.7 null 15.1
2021-12-05T17:00:00-08:00 255 4.8 6.6 null 15.1
2021-12-05T18:00:00-08:00 274 2.2 4.6 null 14.9
2021-12-06T10:00:00-08:00 93 3.1 5.9 null 15.2
2021-12-06T11:00:00-08:00 134 5.9 9.7 null 15.0
2021-12-06T12:00:00-08:00 157 5.4 8.9 null 15.5
2021-12-06T13:00:00-08:00 154 5.2 8.2 null 16.0
2021-12-06T14:00:00-08:00 148 3.8 5.9 null 16.2
2021-12-06T15:00:00-08:00 138 5.4 7.4 null 15.7
2021-12-06T16:00:00-08:00 139 4.8 7.8 null 15.7
2021-12-06T17:00:00-08:00 148 4.4 8.5 null 15.8
2021-12-06T18:00:00-08:00 159 4.3 9.9 null 15.8
2021-12-07T18:00:00-08:00 112 5.9 7.4 null 16.1
2021-12-08T10:00:00-08:00 59 2.5 3.8 null 17.2
2021-12-08T11:00:00-08:00 158 4.5 7.6 null 17.8
2021-12-08T12:00:00-08:00 198 7.0 9.5 null 18.2
2021-12-08T13:00:00-08:00 237 7.7 9.9 null 17.2
2021-12-08T14:00:00-08:00 251 8.8 12.7 null 17.5
2021-12-08T15:00:00-08:00 250 8.6 12.3 null 16.9
2021-12-08T16:00:00-08:00 258 9.5 13.1 null 16.3
2021-12-08T17:00:00-08:00 259 8.4 14.1 null 15.8
2021-12-08T18:00:00-08:00 263 8.5 13.1 null 15.5
2021-12-09T10:00:00-08:00 264 13.7 18.4 null 14.8
2021-12-09T11:00:00-08:00 266 12.2 18.1 null 14.8
2021-12-09T12:00:00-08:00 268 10.9 18.6 null 14.5
2021-12-09T13:00:00-08:00 276 11.4 15.8 null 14.6
2021-12-09T14:00:00-08:00 267 13.4 19.0 null 14.8
2021-12-09T15:00:00-08:00 274 14.7 20.9 null 14.7
2021-12-09T16:00:00-08:00 279 11.8 18.2 null 14.4
2021-12-09T17:00:00-08:00 280 12.7 19.0 null 14.1
2021-12-09T18:00:00-08:00 288 7.4 14.2 null 14.2
2021-12-10T10:00:00-08:00 79 7.2 9.3 null 15.0
2021-12-10T11:00:00-08:00 106 6.2 8.0 null 15.1
2021-12-10T12:00:00-08:00 131 7.6 9.5 null 15.0
2021-12-10T13:00:00-08:00 145 4.7 7.2 null 15.7
2021-12-10T14:00:00-08:00 152 4.5 6.6 null 16.3
2021-12-10T15:00:00-08:00 142 4.1 6.1 null 15.6
2021-12-10T16:00:00-08:00 139 6.3 8.5 null 15.1
2021-12-10T17:00:00-08:00 151 4.7 7.6 null 14.9
2021-12-10T18:00:00-08:00 165 3.1 5.5 null 14.6
2021-12-11T10:00:00-08:00 103 4.3 8.2 null 17.2
2021-12-11T11:00:00-08:00 110 2.7 3.4 null 17.8
2021-12-11T12:00:00-08:00 156 3.9 5.3 null 18.1
2021-12-11T13:00:00-08:00 192 6.6 8.4 null 18.6
2021-12-11T14:00:00-08:00 219 6.6 8.5 null 16.7
2021-12-11T15:00:00-08:00 233 7.7 10.4 null 15.9
2021-12-11T16:00:00-08:00 248 9.3 12.9 null 15.7
2021-12-11T17:00:00-08:00 265 9.2 12.7 null 15.4
2021-12-11T18:00:00-08:00 210 4.5 8.9 null 15.2
2021-12-12T10:00:00-08:00 72 3.1 4.4 null 15.5
2021-12-12T11:00:00-08:00 129 2.9 3.6 null 16.1
2021-12-12T12:00:00-08:00 203 5.3 10.4 null 16.6
2021-12-12T13:00:00-08:00 238 8.2 11.6 null 15.8
2021-12-12T14:00:00-08:00 299 5.7 9.9 null 17.2
2021-12-12T15:00:00-08:00 243 7.4 12.2 null 15.8
2021-12-12T16:00:00-08:00 249 10.0 12.9 null 14.9
2021-12-12T17:00:00-08:00 267 9.3 13.3 null 14.5
2021-12-12T18:00:00-08:00 266 7.3 10.8 null 14.1
2021-12-13T10:00:00-08:00 43 5.8 8.7 null 13.7
2021-12-13T11:00:00-08:00 58 4.9 7.2 null 14.4
2021-12-13T12:00:00-08:00 82 6.5 8.0 null 14.7
2021-12-13T13:00:00-08:00 103 7.6 12.0 null 15.0
2021-12-13T14:00:00-08:00 157 9.7 16.7 null 15.4
2021-12-13T15:00:00-08:00 158 10.0 13.1 null 15.3
2021-12-13T16:00:00-08:00 138 9.0 11.4 null 15.0
2021-12-13T17:00:00-08:00 147 12.6 16.0 null 15.0
2021-12-13T18:00:00-08:00 147 11.9 15.4 null 15.0
2021-12-14T10:00:00-08:00 226 18.3 26.4 null 14.8
2021-12-14T11:00:00-08:00 239 21.4 36.3 null 14.1
2021-12-14T12:00:00-08:00 272 22.5 32.1 null 12.1
2021-12-14T13:00:00-08:00 284 19.0 30.4 null 11.8
2021-12-14T14:00:00-08:00 278 15.8 26.6 null 12.1
2021-12-14T15:00:00-08:00 280 17.8 35.5 null 11.4
2021-12-14T16:00:00-08:00 277 18.2 26.8 null 11.7
2021-12-14T17:00:00-08:00 282 18.1 27.0 null 11.6
2021-12-14T18:00:00-08:00 275 19.9 29.1 null 11.6
2021-12-15T10:00:00-08:00 115 5.9 9.1 null 12.6
2021-12-15T11:00:00-08:00 40 4.4 9.5 null 13.6
2021-12-15T12:00:00-08:00 132 3.0 6.5 null 13.7
2021-12-15T13:00:00-08:00 193 5.1 8.9 null 14.3
2021-12-15T14:00:00-08:00 215 7.7 11.8 null 13.5
2021-12-15T15:00:00-08:00 250 8.2 12.3 null 12.8
2021-12-15T16:00:00-08:00 264 9.0 11.8 null 12.6
2021-12-15T17:00:00-08:00 280 6.4 10.3 null 12.1
2021-12-15T18:00:00-08:00 224 3.1 7.2 null 11.9
2021-12-16T10:00:00-08:00 81 3.0 4.9 null 12.6
2021-12-16T11:00:00-08:00 140 3.9 5.3 null 12.4
2021-12-16T12:00:00-08:00 234 6.7 11.8 null 13.0
2021-12-16T13:00:00-08:00 229 5.8 9.9 null 13.1
2021-12-16T14:00:00-08:00 253 3.5 8.4 null 13.1
2021-12-16T15:00:00-08:00 204 1.5 4.0 null 12.9
2021-12-16T16:00:00-08:00 97 3.0 5.3 null 12.1
2021-12-16T17:00:00-08:00 84 5.5 7.8 null 12.1
2021-12-16T18:00:00-08:00 87 7.8 11.0 null 12.2
2021-12-17T10:00:00-08:00 172 4.1 5.9 null 16.9
2021-12-17T11:00:00-08:00 280 3.3 6.6 null 16.9
2021-12-17T12:00:00-08:00 247 5.2 7.8 null 16.6
2021-12-17T13:00:00-08:00 232 4.5 8.0 null 17.7
2021-12-17T14:00:00-08:00 238 5.4 8.2 null 17.3
2021-12-17T15:00:00-08:00 254 6.5 10.1 null 17.3
2021-12-17T16:00:00-08:00 254 6.3 8.9 null 16.4
2021-12-17T17:00:00-08:00 264 5.4 7.6 null 15.6
2021-12-17T18:00:00-08:00 282 3.6 6.3 null 15.8
2021-12-18T10:00:00-08:00 325 5.0 7.0 null 16.1
2021-12-18T11:00:00-08:00 224 3.4 7.0 null 17.3
2021-12-18T12:00:00-08:00 217 6.4 7.8 null 16.4
2021-12-18T13:00:00-08:00 215 8.1 10.4 null 16.7
2021-12-18T14:00:00-08:00 235 8.2 11.6 null 16.3
2021-12-18T15:00:00-08:00 248 9.3 13.1 null 15.8
2021-12-18T16:00:00-08:00 267 7.6 12.2 null 15.7
2021-12-18T17:00:00-08:00 268 4.0 5.7 null 15.7
2021-12-18T18:00:00-08:00 89 1.8 4.4 null 14.8
2021-12-19T10:00:00-08:00 57 2.3 3.4 null 15.0
2021-12-19T11:00:00-08:00 92 2.3 3.2 null 16.0
2021-12-19T12:00:00-08:00 138 1.5 2.5 null 17.3
2021-12-19T13:00:00-08:00 168 2.6 3.8 null 18.1
2021-12-19T14:00:00-08:00 220 7.0 11.4 null 15.6
2021-12-19T15:00:00-08:00 239 8.6 12.5 null 14.7
2021-12-19T16:00:00-08:00 253 8.7 11.2 null 14.3
2021-12-19T17:00:00-08:00 274 4.8 8.7 null 13.9
2021-12-19T18:00:00-08:00 173 1.1 2.7 null 13.3
2021-12-20T10:00:00-08:00 45 3.1 5.3 null 14.7
2021-12-20T11:00:00-08:00 124 1.9 2.7 null 14.9
2021-12-20T12:00:00-08:00 196 2.9 6.1 null 15.8
2021-12-20T13:00:00-08:00 230 8.1 12.7 null 14.0
2021-12-20T14:00:00-08:00 252 8.8 14.6 null 14.0
2021-12-20T15:00:00-08:00 243 6.3 9.5 null 14.2
2021-12-20T16:00:00-08:00 257 6.5 8.5 null 14.2
2021-12-20T17:00:00-08:00 259 7.2 11.4 null 14.1
2021-12-20T18:00:00-08:00 97 4.1 6.8 null 14.2
2021-12-21T10:00:00-08:00 261 2.8 5.1 null 15.0
2021-12-21T11:00:00-08:00 152 1.3 3.0 null 16.4
2021-12-21T12:00:00-08:00 197 2.6 4.6 null 16.3
2021-12-21T13:00:00-08:00 226 5.4 9.9 null 15.4
2021-12-21T14:00:00-08:00 249 8.2 11.0 null 15.4
2021-12-21T15:00:00-08:00 260 8.9 13.7 null 15.3
2021-12-21T16:00:00-08:00 257 6.9 9.5 null 14.9
2021-12-21T17:00:00-08:00 260 6.4 8.4 null 14.5
2021-12-21T18:00:00-08:00 275 3.9 8.9 null 14.2
2021-12-22T10:00:00-08:00 87 2.6 4.0 null 16.0
2021-12-22T11:00:00-08:00 191 3.8 7.0 null 15.7
2021-12-22T12:00:00-08:00 231 8.1 11.4 null 14.7
2021-12-22T13:00:00-08:00 240 7.1 10.4 null 14.9
2021-12-22T14:00:00-08:00 253 5.7 10.4 null 15.1
2021-12-22T15:00:00-08:00 242 5.5 9.1 null 15.2
2021-12-22T16:00:00-08:00 255 3.9 6.8 null 15.4
2021-12-22T17:00:00-08:00 256 5.9 8.0 null 15.0
2021-12-22T18:00:00-08:00 266 6.3 8.9 null 15.6
2021-12-23T10:00:00-08:00 89 7.0 9.7 null 14.2
2021-12-23T11:00:00-08:00 112 6.3 9.1 null 14.7
2021-12-23T12:00:00-08:00 119 6.6 9.7 null 14.4
2021-12-23T13:00:00-08:00 92 6.5 10.6 null 14.3
2021-12-23T14:00:00-08:00 101 12.5 17.3 null 13.8
2021-12-23T15:00:00-08:00 96 12.6 20.3 null 13.4
2021-12-23T16:00:00-08:00 81 14.1 21.7 null 13.6
2021-12-23T17:00:00-08:00 88 16.1 22.8 null 13.6
2021-12-23T18:00:00-08:00 113 16.3 27.7 null 13.9
2021-12-24T10:00:00-08:00 260 9.5 16.1 null 14.5
2021-12-24T11:00:00-08:00 251 11.5 18.1 null 15.0
2021-12-24T12:00:00-08:00 246 10.8 17.7 null 15.3
2021-12-24T13:00:00-08:00 240 11.0 16.9 null 14.9
2021-12-24T14:00:00-08:00 207 6.9 10.3 null 15.9
2021-12-24T15:00:00-08:00 219 6.4 9.1 null 15.5
2021-12-24T16:00:00-08:00 221 5.9 8.0 null 14.7
2021-12-24T17:00:00-08:00 227 5.3 7.4 null 14.4
2021-12-24T18:00:00-08:00 270 3.3 5.9 null 14.1
2021-12-25T10:00:00-08:00 252 7.8 12.2 null 13.7
2021-12-25T11:00:00-08:00 246 6.9 11.0 null 14.2
2021-12-25T12:00:00-08:00 243 7.2 14.4 null 13.9
2021-12-25T13:00:00-08:00 243 6.2 14.2 null 13.2
2021-12-25T14:00:00-08:00 257 7.5 16.7 null 12.3
2021-12-25T15:00:00-08:00 243 8.3 13.5 null 13.0
2021-12-25T16:00:00-08:00 237 9.5 20.7 null 12.8
2021-12-25T17:00:00-08:00 244 4.6 8.5 null 11.4
2021-12-25T18:00:00-08:00 202 5.1 10.3 null 11.9
2021-12-26T10:00:00-08:00 237 7.6 12.7 null 13.6
2021-12-26T11:00:00-08:00 251 9.2 13.5 null 13.4
2021-12-26T12:00:00-08:00 249 10.9 15.4 null 13.6
2021-12-26T13:00:00-08:00 249 10.0 14.8 null 13.8
2021-12-26T14:00:00-08:00 247 10.2 14.6 null 13.9
2021-12-26T15:00:00-08:00 262 10.1 15.0 null 13.5
2021-12-26T16:00:00-08:00 273 9.4 13.5 null 13.0
2021-12-26T17:00:00-08:00 267 8.7 17.1 null 12.7
2021-12-26T18:00:00-08:00 267 9.3 15.2 null 12.8
2021-12-27T10:00:00-08:00 82 3.5 6.1 null 13.7
2021-12-27T11:00:00-08:00 215 5.0 12.0 null 14.1
2021-12-27T12:00:00-08:00 235 6.1 9.7 null 12.7
2021-12-27T13:00:00-08:00 224 8.3 16.7 null 11.8
2021-12-27T14:00:00-08:00 221 13.8 21.5 null 12.6
2021-12-27T15:00:00-08:00 225 19.4 24.5 null 12.1
2021-12-27T16:00:00-08:00 226 18.6 25.3 null 12.9
2021-12-27T17:00:00-08:00 250 20.0 28.5 null 13.5
2021-12-27T18:00:00-08:00 253 17.2 27.0 null 13.0
2021-12-28T10:00:00-08:00 259 8.3 17.5 null 11.9
2021-12-28T11:00:00-08:00 243 12.3 21.8 null 12.2
2021-12-28T12:00:00-08:00 243 14.0 19.6 null 12.4
2021-12-28T13:00:00-08:00 252 13.9 20.7 null 12.2
2021-12-28T14:00:00-08:00 271 11.6 18.1 null 11.7
2021-12-28T15:00:00-08:00 264 11.0 16.7 null 12.3
2021-12-28T16:00:00-08:00 265 9.0 13.3 null 12.3
2021-12-28T17:00:00-08:00 295 4.8 9.7 null 11.9
2021-12-28T18:00:00-08:00 291 4.5 6.8 null 11.9
2021-12-29T10:00:00-08:00 119 16.9 21.3 null 12.8
2021-12-29T11:00:00-08:00 123 16.6 21.8 null 11.5
2021-12-29T12:00:00-08:00 135 15.4 21.3 null 12.1
2021-12-29T13:00:00-08:00 134 15.8 21.5 null 12.6
2021-12-29T14:00:00-08:00 121 14.9 19.4 null 12.7
2021-12-29T15:00:00-08:00 123 12.8 16.3 null 13.2
2021-12-29T16:00:00-08:00 127 14.6 18.4 null 13.7
2021-12-29T17:00:00-08:00 148 17.1 21.5 null 14.3
2021-12-29T18:00:00-08:00 148 19.5 25.5 null 14.5
2021-12-30T10:00:00-08:00 119 19.6 25.8 null 14.4
2021-12-30T11:00:00-08:00 128 19.3 24.9 null 14.6
2021-12-30T12:00:00-08:00 122 17.9 22.6 null 13.8
2021-12-30T13:00:00-08:00 118 15.4 20.7 null 13.6
2021-12-30T14:00:00-08:00 115 14.9 19.4 null 13.9
2021-12-30T15:00:00-08:00 122 11.3 15.6 null 13.9
2021-12-30T16:00:00-08:00 150 9.6 15.2 null 14.1
2021-12-30T17:00:00-08:00 117 7.6 9.9 null 13.8
2021-12-30T18:00:00-08:00 46 9.2 11.6 null 13.5
2021-12-31T10:00:00-08:00 262 8.6 14.4 null 14.5
2021-12-31T11:00:00-08:00 246 9.3 12.5 null 14.3
2021-12-31T12:00:00-08:00 247 9.8 16.3 null 14.4
2021-12-31T13:00:00-08:00 264 10.1 14.1 null 13.8
2021-12-31T14:00:00-08:00 268 11.4 16.9 null 14.0
2021-12-31T15:00:00-08:00 269 10.7 16.0 null 13.8
