#DATETIME_PST WDIR WSPD GST PRES ATMP
#ISO_8601_PST degT kt kt hPa degC
2024-01-10T10:00:00-08:00 40 4.0 6.6 null 14.5
2024-01-10T11:00:00-08:00 65 3.1 5.1 null 15.6
2024-01-10T12:00:00-08:00 127 3.8 7.2 null 15.5
2024-01-10T13:00:00-08:00 224 6.1 9.1 null 15.2
2024-01-10T14:00:00-08:00 232 8.5 12.3 null 14.5
2024-01-10T15:00:00-08:00 257 11.4 16.9 null 14.7
2024-01-10T16:00:00-08:00 283 8.0 15.6 null 14.7
2024-01-10T17:00:00-08:00 276 12.3 17.5 null 14.6
2024-01-10T18:00:00-08:00 246 11.0 22.2 null 14.6
2024-01-11T10:00:00-08:00 309 12.2 20.5 null 14.2
2024-01-11T11:00:00-08:00 314 9.3 16.3 null 15.2
2024-01-11T12:00:00-08:00 244 5.0 10.1 null 16.5
2024-01-11T13:00:00-08:00 144 4.4 8.2 null 16.8
2024-01-11T14:00:00-08:00 236 9.8 21.1 null 15.4
2024-01-11T15:00:00-08:00 257 13.1 20.1 null 14.7
2024-01-11T16:00:00-08:00 268 8.0 12.7 null 14.9
2024-01-11T17:00:00-08:00 277 5.0 11.6 null 14.5
2024-01-11T18:00:00-08:00 313 7.3 14.2 null 14.7
2024-01-12T10:00:00-08:00 47 3.4 4.4 null 14.1
2024-01-12T11:00:00-08:00 73 2.2 3.6 null 15.6
2024-01-12T12:00:00-08:00 144 3.3 5.1 null 16.1
2024-01-12T13:00:00-08:00 173 5.0 7.0 null 16.2
2024-01-12T14:00:00-08:00 194 6.1 7.2 null 16.5
2024-01-12T15:00:00-08:00 229 5.1 6.8 null 14.6
2024-01-12T16:00:00-08:00 250 7.0 10.8 null 14.3
2024-01-12T17:00:00-08:00 256 6.3 8.9 null 13.9
2024-01-12T18:00:00-08:00 274 5.1 7.8 null 13.5
2024-01-13T10:00:00-08:00 56 1.6 3.0 null 15.9
2024-01-13T11:00:00-08:00 115 1.9 2.8 null 15.4
2024-01-13T12:00:00-08:00 163 3.7 7.4 null 16.5
2024-01-13T13:00:00-08:00 208 7.1 9.7 null 15.3
2024-01-13T14:00:00-08:00 234 8.8 12.0 null 14.5
2024-01-13T15:00:00-08:00 243 7.2 10.6 null 14.7
2024-01-13T16:00:00-08:00 245 6.9 9.9 null 14.6
2024-01-13T17:00:00-08:00 260 5.7 8.5 null null
2024-01-13T18:00:00-08:00 256 4.7 6.6 null 14.2
2024-01-14T10:00:00-08:00 34 3.5 5.1 null 15.1
2024-01-14T11:00:00-08:00 88 1.9 3.8 null 15.4
2024-01-14T12:00:00-08:00 153 4.2 6.1 null 15.3
2024-01-14T13:00:00-08:00 175 6.9 8.5 null 15.7
2024-01-14T14:00:00-08:00 196 6.6 8.9 null 16.4
2024-01-14T15:00:00-08:00 211 8.4 11.0 null 14.8
2024-01-14T16:00:00-08:00 216 9.0 11.0 null 14.3
2024-01-14T17:00:00-08:00 239 5.6 9.5 null 14.2
2024-01-14T18:00:00-08:00 237 2.6 5.5 null 14.1
2024-01-15T10:00:00-08:00 82 2.9 4.4 null 14.8
2024-01-15T11:00:00-08:00 180 4.6 8.0 null 16.0
2024-01-15T12:00:00-08:00 225 8.8 12.2 null 14.4
2024-01-15T13:00:00-08:00 232 9.6 12.3 null 14.6
2024-01-15T14:00:00-08:00 237 10.6 14.6 null 14.7
2024-01-15T15:00:00-08:00 247 10.2 13.7 null 14.7
2024-01-15T16:00:00-08:00 265 8.5 12.3 null 14.8
2024-01-15T17:00:00-08:00 276 7.1 11.0 null 14.2
2024-01-15T18:00:00-08:00 274 5.3 8.4 null 14.0
2024-01-16T10:00:00-08:00 221 4.3 6.6 null 12.2
2024-01-16T11:00:00-08:00 199 5.3 10.1 null 12.5
2024-01-16T12:00:00-08:00 224 8.5 11.0 null 12.7
2024-01-16T13:00:00-08:00 236 10.0 14.8 null 14.5
2024-01-16T14:00:00-08:00 254 14.2 20.9 null 15.1
2024-01-16T15:00:00-08:00 252 11.3 16.5 null 15.2
2024-01-16T16:00:00-08:00 265 7.6 13.3 null 15.2
2024-01-16T17:00:00-08:00 259 7.4 12.7 null 14.8
2024-01-16T18:00:00-08:00 257 7.3 13.3 null 14.3
2024-01-17T10:00:00-08:00 87 1.4 2.7 null 15.5
2024-01-17T11:00:00-08:00 120 2.8 4.6 null 15.6
2024-01-17T12:00:00-08:00 112 4.7 5.9 null 15.5
2024-01-17T13:00:00-08:00 149 4.7 6.3 null 15.3
2024-01-17T14:00:00-08:00 172 3.8 5.7 null 15.5
2024-01-17T15:00:00-08:00 148 3.9 5.7 null 15.4
2024-01-17T16:00:00-08:00 176 4.5 5.7 null 14.9
2024-01-17T17:00:00-08:00 220 3.9 6.8 null 14.8
2024-01-17T18:00:00-08:00 208 6.3 11.6 null 14.6
2024-01-18T10:00:00-08:00 141 3.0 4.6 null 17.2
2024-01-18T11:00:00-08:00 144 4.6 6.3 null 17.0
2024-01-18T12:00:00-08:00 175 7.2 8.5 null 16.9
2024-01-18T13:00:00-08:00 188 8.1 9.7 null 16.6
2024-01-18T14:00:00-08:00 215 6.4 8.2 null 16.2
2024-01-18T15:00:00-08:00 234 7.4 10.6 null 15.4
2024-01-18T16:00:00-08:00 257 6.1 9.5 null 15.5
2024-01-18T17:00:00-08:00 271 4.8 7.8 null 15.7
2024-01-18T18:00:00-08:00 110 4.7 6.6 null 16.1
2024-01-19T10:00:00-08:00 245 7.8 15.4 null 14.5
2024-01-19T11:00:00-08:00 242 5.5 12.3 null 15.8
2024-01-19T12:00:00-08:00 124 4.0 6.1 null 17.0
2024-01-19T13:00:00-08:00 147 5.2 6.5 null 16.6
2024-01-19T14:00:00-08:00 181 6.0 8.2 null 17.1
2024-01-19T15:00:00-08:00 230 5.4 7.2 null 15.7
2024-01-19T16:00:00-08:00 242 8.0 11.8 null 15.2
2024-01-19T17:00:00-08:00 267 8.5 13.9 null 15.4
2024-01-19T18:00:00-08:00 262 7.5 12.2 null 15.7
2024-01-20T10:00:00-08:00 119 13.1 20.9 null 14.8
2024-01-20T11:00:00-08:00 109 12.0 16.0 null 14.7
2024-01-20T12:00:00-08:00 94 11.9 16.3 null 14.3
2024-01-20T13:00:00-08:00 76 12.4 17.9 null 14.1
2024-01-20T14:00:00-08:00 65 13.8 19.2 null 13.7
2024-01-20T15:00:00-08:00 61 9.0 11.8 null 13.6
2024-01-20T16:00:00-08:00 118 11.0 18.8 null 14.4
2024-01-20T17:00:00-08:00 120 12.3 15.8 null 14.5
2024-01-20T18:00:00-08:00 115 12.0 15.8 null 14.7
2024-01-21T10:00:00-08:00 115 4.6 6.1 null 16.2
2024-01-21T11:00:00-08:00 135 4.3 6.8 null 16.5
2024-01-21T12:00:00-08:00 157 6.0 7.8 null 17.9
2024-01-21T13:00:00-08:00 156 7.8 9.3 null 17.2
2024-01-21T14:00:00-08:00 155 8.0 9.9 null 17.2
2024-01-21T15:00:00-08:00 146 7.8 9.7 null 16.2
2024-01-21T16:00:00-08:00 146 7.0 8.9 null 16.0
2024-01-21T17:00:00-08:00 134 8.8 12.3 null 15.8
2024-01-21T18:00:00-08:00 133 11.4 15.0 null 15.7
2024-01-22T10:00:00-08:00 22 8.1 11.4 null 14.8
2024-01-22T11:00:00-08:00 66 9.2 13.1 null 14.7
2024-01-22T12:00:00-08:00 106 9.4 12.2 null 14.1
2024-01-22T13:00:00-08:00 217 5.5 7.8 null 15.1
2024-01-22T14:00:00-08:00 294 6.2 10.6 null 15.7
2024-01-22T15:00:00-08:00 241 6.8 10.4 null 15.1
2024-01-22T16:00:00-08:00 70 3.7 10.8 null 15.1
2024-01-22T17:00:00-08:00 166 4.7 7.2 null 14.2
2024-01-23T10:00:00-08:00 115 3.7 7.8 null 15.1
2024-01-23T11:00:00-08:00 148 3.5 4.9 null 15.1
2024-01-23T12:00:00-08:00 160 6.1 9.3 null 15.7
2024-01-23T13:00:00-08:00 248 10.9 17.5 null 16.5
2024-01-23T14:00:00-08:00 261 10.4 13.7 null 17.0
2024-01-23T15:00:00-08:00 260 11.8 15.8 null 16.5
2024-01-23T16:00:00-08:00 261 10.9 14.8 null 16.5
2024-01-23T17:00:00-08:00 260 10.0 15.8 null 16.1
2024-01-23T18:00:00-08:00 260 11.0 15.4 null 15.9
2024-01-24T10:00:00-08:00 61 3.3 5.1 null 15.3
2024-01-24T11:00:00-08:00 87 5.0 7.2 null 15.9
2024-01-24T12:00:00-08:00 97 5.1 7.4 null 16.1
2024-01-24T13:00:00-08:00 154 3.7 6.1 null 16.5
2024-01-24T14:00:00-08:00 166 5.4 7.4 null 16.1
2024-01-24T15:00:00-08:00 185 4.2 6.6 null 15.9
2024-01-24T16:00:00-08:00 171 5.6 8.4 null 15.6
2024-01-24T17:00:00-08:00 193 5.4 8.9 null 15.3
2024-01-24T18:00:00-08:00 223 4.4 6.1 null 15.2
2024-01-25T10:00:00-08:00 145 1.8 3.0 null 17.8
2024-01-25T11:00:00-08:00 219 5.8 9.7 null 16.2
2024-01-25T12:00:00-08:00 239 8.9 12.2 null 15.9
2024-01-25T13:00:00-08:00 230 10.2 13.7 null 15.8
2024-01-25T14:00:00-08:00 251 10.9 14.8 null 16.1
2024-01-25T15:00:00-08:00 258 11.2 15.2 null 16.0
2024-01-25T16:00:00-08:00 268 12.4 17.7 null 15.6
2024-01-25T17:00:00-08:00 268 10.2 15.0 null null
2024-01-25T18:00:00-08:00 263 5.7 9.5 null 15.0
2024-01-26T10:00:00-08:00 206 3.5 6.5 null 16.6
2024-01-26T11:00:00-08:00 214 5.6 8.9 null 15.9
2024-01-26T12:00:00-08:00 216 4.6 7.6 null 17.2
2024-01-26T13:00:00-08:00 221 4.5 6.8 null 17.6
2024-01-26T14:00:00-08:00 236 4.5 7.4 null 18.1
2024-01-26T15:00:00-08:00 253 7.5 11.6 null 18.0
2024-01-26T16:00:00-08:00 251 8.9 11.8 null 17.1
2024-01-26T17:00:00-08:00 264 7.3 12.0 null null
2024-01-26T18:00:00-08:00 274 2.8 5.9 null 17.8
2024-01-27T10:00:00-08:00 348 9.2 12.0 null 20.8
2024-01-27T11:00:00-08:00 349 10.2 14.6 null 22.9
2024-01-27T12:00:00-08:00 279 6.1 11.4 null 24.9
2024-01-27T13:00:00-08:00 221 8.5 11.6 null 19.2
2024-01-27T14:00:00-08:00 247 8.5 12.7 null 20.0
2024-01-27T15:00:00-08:00 236 8.5 12.0 null 19.6
2024-01-27T16:00:00-08:00 245 7.4 13.1 null 18.7
2024-01-27T17:00:00-08:00 244 6.0 9.1 null 18.5
2024-01-27T18:00:00-08:00 279 2.5 6.6 null 19.4
2024-01-28T10:00:00-08:00 226 2.7 4.8 null 21.1
2024-01-28T11:00:00-08:00 167 4.4 6.1 null 19.4
2024-01-28T12:00:00-08:00 218 4.8 7.8 null 18.4
2024-01-28T13:00:00-08:00 175 5.9 8.0 null 19.3
2024-01-28T14:00:00-08:00 155 4.0 5.5 null 19.6
2024-01-28T15:00:00-08:00 128 2.6 4.2 null 18.4
2024-01-28T16:00:00-08:00 138 2.6 4.0 null 18.2
2024-01-28T17:00:00-08:00 261 1.8 3.2 null 18.9
2024-01-28T18:00:00-08:00 62 2.9 4.6 null 17.9
2024-01-29T10:00:00-08:00 60 3.4 4.9 null 23.4
2024-01-29T11:00:00-08:00 248 5.1 9.3 null 25.5
2024-01-29T12:00:00-08:00 234 7.0 9.1 null null
2024-01-29T13:00:00-08:00 242 7.4 10.4 null 18.8
2024-01-29T14:00:00-08:00 245 9.3 15.4 null 18.9
2024-01-29T15:00:00-08:00 253 10.8 15.0 null 20.5
2024-01-29T16:00:00-08:00 261 10.3 15.2 null 20.3
2024-01-29T17:00:00-08:00 176 4.3 9.3 null 20.9
2024-01-29T18:00:00-08:00 32 1.7 3.4 null 18.8
2024-01-30T10:00:00-08:00 108 3.8 4.9 null 17.3
2024-01-30T11:00:00-08:00 147 4.1 5.3 null 17.4
2024-01-30T12:00:00-08:00 200 5.8 8.2 null 17.4
2024-01-30T13:00:00-08:00 217 7.7 12.3 null 16.5
2024-01-30T14:00:00-08:00 225 10.1 12.5 null 16.4
2024-01-30T15:00:00-08:00 243 9.4 13.9 null 16.9
2024-01-30T16:00:00-08:00 258 7.4 13.5 null 17.6
2024-01-30T17:00:00-08:00 232 3.8 6.8 null 17.9
2024-01-30T18:00:00-08:00 215 2.3 5.7 null 17.5
2024-01-31T10:00:00-08:00 139 5.8 8.9 null 14.7
2024-01-31T11:00:00-08:00 161 6.8 10.4 null 15.1
2024-01-31T12:00:00-08:00 161 7.0 10.4 null 15.4
2024-01-31T13:00:00-08:00 164 6.2 8.9 null 16.4
2024-01-31T14:00:00-08:00 156 8.6 11.0 null 16.1
2024-01-31T15:00:00-08:00 153 9.0 11.0 null 15.5
2024-01-31T16:00:00-08:00 146 8.8 10.4 null 15.2
2024-01-31T17:00:00-08:00 139 8.9 11.4 null 14.9
2024-01-31T18:00:00-08:00 147 8.2 13.1 null 15.0
2024-02-01T10:00:00-08:00 67 9.3 13.9 null 11.4
2024-02-01T11:00:00-08:00 72 15.9 27.5 null 13.2
2024-02-01T12:00:00-08:00 83 19.6 31.2 null 13.5
2024-02-01T13:00:00-08:00 66 13.6 19.8 null 14.0
2024-02-01T14:00:00-08:00 17 8.0 11.4 null 15.3
2024-02-01T15:00:00-08:00 126 3.6 7.0 null 15.4
2024-02-01T16:00:00-08:00 269 2.5 5.9 null 15.4
2024-02-01T17:00:00-08:00 267 8.0 11.8 null 14.7
2024-02-01T18:00:00-08:00 274 6.8 11.0 null 14.2
2024-02-02T10:00:00-08:00 275 12.7 18.4 null 15.0
2024-02-02T11:00:00-08:00 270 12.5 19.2 null 15.3
2024-02-02T12:00:00-08:00 272 13.0 18.8 null 15.4
2024-02-02T13:00:00-08:00 274 12.2 18.2 null 15.5
2024-02-02T14:00:00-08:00 261 13.1 21.1 null 15.6
2024-02-02T15:00:00-08:00 262 14.5 20.7 null 15.5
2024-02-02T16:00:00-08:00 275 14.1 19.9 null 15.2
2024-02-02T17:00:00-08:00 267 11.1 16.1 null 14.9
2024-02-02T18:00:00-08:00 288 7.8 15.0 null 14.7
2024-02-03T10:00:00-08:00 191 4.5 8.5 null 15.2
2024-02-03T11:00:00-08:00 226 7.3 9.3 null 14.2
2024-02-03T12:00:00-08:00 221 7.6 9.5 null 14.3
2024-02-03T13:00:00-08:00 227 7.6 10.4 null 14.6
2024-02-03T14:00:00-08:00 236 6.3 9.1 null 14.4
2024-02-03T15:00:00-08:00 227 5.4 8.7 null 14.5
2024-02-03T16:00:00-08:00 232 4.6 7.0 null 14.2
2024-02-03T17:00:00-08:00 238 6.0 8.9 null 14.2
2024-02-03T18:00:00-08:00 224 6.8 10.3 null 14.3
2024-02-04T10:00:00-08:00 111 18.3 21.8 null 14.7
2024-02-04T11:00:00-08:00 116 20.4 24.5 null 14.7
2024-02-04T12:00:00-08:00 119 20.9 27.7 null 14.9
2024-02-04T13:00:00-08:00 117 24.9 31.9 null 15.0
2024-02-04T14:00:00-08:00 127 26.1 32.9 null 15.1
2024-02-04T15:00:00-08:00 126 27.4 35.3 null 15.3
2024-02-04T16:00:00-08:00 130 27.1 35.1 null 15.4
2024-02-04T17:00:00-08:00 132 27.2 36.1 null 15.3
2024-02-04T18:00:00-08:00 136 28.9 36.7 null 14.8
2024-02-05T10:00:00-08:00 122 10.1 16.7 null 14.5
2024-02-05T11:00:00-08:00 85 15.0 22.6 null 14.4
2024-02-05T12:00:00-08:00 159 2.7 5.5 null 14.0
2024-02-05T13:00:00-08:00 264 6.9 12.0 null 13.9
2024-02-05T14:00:00-08:00 258 6.3 10.8 null 13.4
2024-02-05T15:00:00-08:00 245 4.9 9.3 null 13.3
2024-02-05T16:00:00-08:00 91 7.0 11.8 null 13.2
2024-02-05T17:00:00-08:00 82 4.8 8.7 null 13.2
2024-02-05T18:00:00-08:00 65 5.4 9.9 null 13.2
2024-02-06T10:00:00-08:00 342 6.4 10.3 null 12.1
2024-02-06T11:00:00-08:00 186 5.7 9.9 null 12.5
2024-02-06T12:00:00-08:00 194 5.0 9.1 null 12.0
2024-02-06T13:00:00-08:00 73 2.9 5.7 null 11.7
2024-02-06T14:00:00-08:00 217 1.6 4.8 null 12.4
2024-02-06T15:00:00-08:00 246 5.0 10.1 null 11.8
2024-02-06T16:00:00-08:00 307 4.7 8.2 null 12.0
2024-02-06T17:00:00-08:00 229 3.6 6.1 null 12.2
2024-02-06T18:00:00-08:00 90 4.3 14.8 null 11.7
2024-02-07T10:00:00-08:00 221 7.1 17.3 null 14.3
2024-02-07T11:00:00-08:00 269 10.5 16.5 null 14.3
2024-02-07T12:00:00-08:00 269 10.9 19.9 null 14.2
2024-02-07T13:00:00-08:00 272 14.0 19.9 null 14.2
2024-02-07T14:00:00-08:00 261 14.8 21.1 null 14.6
2024-02-07T15:00:00-08:00 259 15.0 22.4 null 14.6
2024-02-07T16:00:00-08:00 242 12.6 18.4 null 14.1
2024-02-07T17:00:00-08:00 232 13.7 20.3 null 13.9
2024-02-07T18:00:00-08:00 207 14.9 21.3 null 13.5
2024-02-08T10:00:00-08:00 299 8.9 16.7 null 13.2
2024-02-08T11:00:00-08:00 275 12.6 19.2 null 13.7
2024-02-08T12:00:00-08:00 272 13.8 22.0 null 13.5
2024-02-08T13:00:00-08:00 277 13.7 21.7 null 13.9
2024-02-08T14:00:00-08:00 271 14.1 21.1 null 14.0
2024-02-08T15:00:00-08:00 271 12.0 17.9 null 13.9
2024-02-08T16:00:00-08:00 270 11.5 17.3 null 13.9
2024-02-08T17:00:00-08:00 264 11.6 17.3 null 13.8
2024-02-08T18:00:00-08:00 266 10.0 15.0 null 13.7
2024-02-09T10:00:00-08:00 56 7.0 8.9 null 13.5
2024-02-09T11:00:00-08:00 95 7.3 9.5 null 14.1
2024-02-09T12:00:00-08:00 124 5.2 8.5 null 14.8
2024-02-09T13:00:00-08:00 193 4.7 7.2 null 15.7
2024-02-09T14:00:00-08:00 226 8.6 12.3 null 14.1
2024-02-09T15:00:00-08:00 254 11.0 16.1 null 13.9
2024-02-09T16:00:00-08:00 267 11.7 16.7 null 14.2
2024-02-09T17:00:00-08:00 269 10.4 15.6 null 13.7
2024-02-09T18:00:00-08:00 299 5.8 10.8 null 13.4
2024-02-10T10:00:00-08:00 118 4.0 6.5 null 15.1
2024-02-10T11:00:00-08:00 156 7.2 9.5 null 15.1
2024-02-10T12:00:00-08:00 167 6.1 7.4 null 16.0
2024-02-10T13:00:00-08:00 213 6.7 8.9 null 15.7
2024-02-10T14:00:00-08:00 212 6.1 7.8 null 15.8
2024-02-10T15:00:00-08:00 218 6.2 7.6 null 15.7
2024-02-10T16:00:00-08:00 221 8.4 11.8 null 15.1
2024-02-10T17:00:00-08:00 275 6.4 13.3 null 15.0
2024-02-10T18:00:00-08:00 266 5.3 7.4 null 14.9
2024-02-12T15:00:00-08:00 250 10.9 14.2 null null
2024-02-12T16:00:00-08:00 252 11.3 15.4 null null
2024-02-12T17:00:00-08:00 265 10.2 15.4 null 15.0
2024-02-12T18:00:00-08:00 268 7.7 10.3 null 14.7
2024-02-13T10:00:00-08:00 111 2.7 4.0 null 15.4
2024-02-13T11:00:00-08:00 131 3.9 5.1 null 15.2
2024-02-13T12:00:00-08:00 167 5.1 7.0 null 16.7
2024-02-13T13:00:00-08:00 177 6.4 8.2 null 16.5
2024-02-13T14:00:00-08:00 214 7.8 11.8 null 16.3
2024-02-13T15:00:00-08:00 234 10.1 13.9 null 15.2
2024-02-13T16:00:00-08:00 245 10.0 14.1 null 15.0
2024-02-13T17:00:00-08:00 246 10.2 14.4 null 14.7
2024-02-13T18:00:00-08:00 260 8.4 12.3 null 14.5
2024-02-14T10:00:00-08:00 113 5.4 7.2 null 14.6
2024-02-14T11:00:00-08:00 144 5.6 7.6 null 14.9
2024-02-14T12:00:00-08:00 151 6.2 7.8 null 15.4
2024-02-14T13:00:00-08:00 183 5.1 6.6 null 17.2
2024-02-14T14:00:00-08:00 225 7.0 11.0 null 15.3
2024-02-14T15:00:00-08:00 241 8.1 11.2 null 15.6
2024-02-14T16:00:00-08:00 256 9.1 13.3 null 15.2
2024-02-14T17:00:00-08:00 266 8.3 11.6 null 14.9
2024-02-14T18:00:00-08:00 279 7.2 10.3 null 14.4
2024-02-15T10:00:00-08:00 127 3.4 6.6 null 17.0
2024-02-15T11:00:00-08:00 215 6.5 9.1 null 15.4
2024-02-15T12:00:00-08:00 238 10.6 16.1 null 15.4
2024-02-15T13:00:00-08:00 255 12.2 16.1 null 15.7
2024-02-15T14:00:00-08:00 250 12.6 18.1 null 15.8
2024-02-15T15:00:00-08:00 259 12.8 17.7 null 15.9
2024-02-15T16:00:00-08:00 268 11.8 18.4 null 15.3
2024-02-16T10:00:00-08:00 188 4.4 5.9 null 17.1
2024-02-16T11:00:00-08:00 199 5.6 7.0 null 16.9
2024-02-16T12:00:00-08:00 228 7.6 10.1 null 15.2
2024-02-16T13:00:00-08:00 242 11.0 16.1 null 15.3
2024-02-16T14:00:00-08:00 246 11.8 16.7 null 15.2
2024-02-16T15:00:00-08:00 250 11.7 16.3 null 15.3
2024-02-16T16:00:00-08:00 255 11.3 15.2 null 15.1
2024-02-16T17:00:00-08:00 257 9.2 13.5 null 14.8
2024-02-16T18:00:00-08:00 261 9.3 14.1 null 14.5
2024-02-17T10:00:00-08:00 206 2.5 4.8 null 15.2
2024-02-17T11:00:00-08:00 222 6.9 9.7 null 15.1
2024-02-17T12:00:00-08:00 217 7.2 8.9 null null
2024-02-17T13:00:00-08:00 224 8.3 10.8 null 14.8
2024-02-17T14:00:00-08:00 234 10.0 14.2 null 14.9
2024-02-17T15:00:00-08:00 244 10.5 15.2 null 15.4
2024-02-17T16:00:00-08:00 255 10.7 14.6 null 15.2
2024-02-17T17:00:00-08:00 250 6.8 10.8 null 15.3
2024-02-17T18:00:00-08:00 253 6.3 9.5 null 14.6
2024-02-18T10:00:00-08:00 134 5.6 7.8 null 15.8
2024-02-18T11:00:00-08:00 143 6.9 8.7 null 15.8
2024-02-18T12:00:00-08:00 157 8.0 10.3 null 16.5
