#DATETIME_PST WDIR WSPD GST PRES ATMP
#ISO_8601_PST degT kt kt hPa degC
2020-01-23T13:00:00-08:00 235 10.6 17.3 null null
2020-01-23T14:00:00-08:00 242 12.4 20.1 null null
2020-01-23T15:00:00-08:00 243 10.8 14.2 null null
2020-01-23T16:00:00-08:00 242 11.0 15.6 null null
2020-01-23T17:00:00-08:00 242 8.4 11.4 null null
2020-01-23T18:00:00-08:00 240 6.9 10.4 null null
2020-01-24T10:00:00-08:00 128 4.1 5.5 null null
2020-01-24T11:00:00-08:00 150 4.5 5.9 null null
2020-01-24T12:00:00-08:00 175 5.9 7.4 null null
2020-01-24T13:00:00-08:00 190 7.1 8.5 null null
2020-01-24T14:00:00-08:00 187 8.5 10.1 null null
2020-01-24T15:00:00-08:00 195 8.9 10.8 null null
2020-01-24T16:00:00-08:00 189 8.4 10.6 null null
2020-01-24T17:00:00-08:00 190 7.3 9.5 null null
2020-01-24T18:00:00-08:00 189 5.7 8.5 null null
2020-01-25T10:00:00-08:00 110 3.6 6.6 null null
2020-01-25T11:00:00-08:00 151 2.9 5.9 null null
2020-01-25T12:00:00-08:00 170 3.3 5.5 null null
2020-01-27T10:00:00-08:00 86 3.1 4.8 null null
2020-01-27T11:00:00-08:00 169 3.3 5.9 null null
2020-01-27T12:00:00-08:00 193 6.8 9.3 null null
2020-01-27T13:00:00-08:00 218 9.5 12.7 null null
2020-01-27T14:00:00-08:00 242 9.4 15.2 null null
2020-01-27T15:00:00-08:00 241 8.4 14.2 null null
2020-01-27T16:00:00-08:00 246 7.0 9.7 null null
2020-01-27T17:00:00-08:00 249 4.3 8.0 null null
2020-01-27T18:00:00-08:00 119 2.5 4.4 null null
2020-01-28T10:00:00-08:00 214 3.9 5.5 null null
2020-01-28T11:00:00-08:00 230 5.3 8.4 null null
2020-01-28T12:00:00-08:00 231 6.2 9.1 null null
2020-01-28T13:00:00-08:00 234 8.6 12.5 null null
2020-01-28T14:00:00-08:00 236 10.1 16.3 null null
2020-01-28T15:00:00-08:00 254 11.4 15.8 null null
2020-01-28T16:00:00-08:00 244 11.0 16.1 null null
2020-01-28T17:00:00-08:00 246 11.4 17.9 null null
2020-01-28T18:00:00-08:00 150 4.1 11.2 null null
2020-01-29T10:00:00-08:00 119 2.8 6.6 null null
2020-01-29T11:00:00-08:00 167 4.2 6.6 null null
2020-01-29T12:00:00-08:00 159 8.1 10.4 null null
2020-01-29T13:00:00-08:00 192 8.8 10.8 null null
2020-01-29T14:00:00-08:00 178 9.7 12.9 null null
2020-01-29T15:00:00-08:00 176 8.9 14.1 null null
2020-01-29T16:00:00-08:00 211 7.2 12.0 null null
2020-01-29T17:00:00-08:00 194 4.8 7.6 null null
2020-01-29T18:00:00-08:00 166 9.8 13.9 null null
2020-01-30T10:00:00-08:00 160 2.9 6.3 null null
2020-01-30T11:00:00-08:00 212 5.1 7.0 null null
2020-01-30T12:00:00-08:00 206 5.0 6.3 null null
2020-01-30T13:00:00-08:00 224 7.5 11.8 null null
2020-01-30T14:00:00-08:00 231 8.3 11.6 null null
2020-01-30T15:00:00-08:00 241 9.8 13.7 null null
2020-01-30T16:00:00-08:00 238 6.9 9.9 null null
2020-01-30T17:00:00-08:00 240 6.2 8.4 null null
2020-01-30T18:00:00-08:00 256 2.5 6.6 null null
2020-01-31T10:00:00-08:00 97 2.9 4.8 null null
2020-01-31T11:00:00-08:00 260 3.8 8.5 null null
2020-01-31T12:00:00-08:00 285 5.8 8.2 null null
2020-01-31T13:00:00-08:00 233 6.9 10.6 null null
2020-01-31T14:00:00-08:00 230 7.9 11.6 null null
2020-01-31T15:00:00-08:00 241 9.5 12.0 null null
2020-01-31T16:00:00-08:00 252 6.9 10.4 null null
2020-01-31T17:00:00-08:00 232 1.8 4.2 null null
2020-01-31T18:00:00-08:00 95 3.3 6.1 null null
2020-02-01T10:00:00-08:00 108 3.1 4.6 null null
2020-02-01T11:00:00-08:00 213 5.8 8.0 null null
2020-02-01T12:00:00-08:00 226 6.3 8.7 null null
2020-02-01T13:00:00-08:00 226 8.8 11.6 null null
2020-02-01T14:00:00-08:00 225 9.7 13.5 null null
2020-02-01T15:00:00-08:00 244 9.1 13.1 null null
2020-02-01T16:00:00-08:00 241 8.6 10.4 null null
2020-02-01T17:00:00-08:00 255 2.8 5.7 null null
2020-02-01T18:00:00-08:00 158 1.7 3.2 null null
2020-02-02T10:00:00-08:00 233 9.1 13.3 null null
2020-02-02T11:00:00-08:00 220 11.5 14.1 null null
2020-02-02T12:00:00-08:00 227 13.2 17.5 null null
2020-02-02T13:00:00-08:00 220 13.5 16.7 null null
2020-02-02T14:00:00-08:00 210 11.8 14.2 null null
2020-02-02T15:00:00-08:00 203 10.1 13.7 null null
2020-02-02T16:00:00-08:00 220 7.3 10.6 null null
2020-02-02T17:00:00-08:00 235 5.3 8.5 null null
2020-02-02T18:00:00-08:00 227 4.0 6.6 null null
2020-02-03T10:00:00-08:00 325 19.8 27.5 null null
2020-02-03T12:00:00-08:00 322 20.0 28.1 null null
2020-02-03T13:00:00-08:00 324 18.3 26.6 null null
2020-02-03T14:00:00-08:00 319 17.1 23.4 null null
2020-02-03T15:00:00-08:00 319 15.5 23.2 null null
2020-02-03T16:00:00-08:00 315 18.0 25.5 null null
2020-02-03T17:00:00-08:00 305 14.9 24.7 null null
2020-02-03T18:00:00-08:00 306 12.7 17.7 null null
2020-02-04T10:00:00-08:00 61 13.5 19.9 null null
2020-02-04T11:00:00-08:00 56 9.5 15.4 null null
2020-02-04T12:00:00-08:00 64 6.7 10.3 null null
2020-02-04T13:00:00-08:00 144 4.9 8.4 null null
2020-02-04T14:00:00-08:00 247 10.5 14.4 null null
2020-02-04T15:00:00-08:00 249 12.3 16.1 null null
2020-02-04T16:00:00-08:00 252 11.2 13.7 null null
2020-02-04T17:00:00-08:00 253 10.6 13.5 null null
2020-02-04T18:00:00-08:00 252 8.0 10.8 null null
2020-02-05T10:00:00-08:00 99 4.9 6.3 null null
2020-02-05T11:00:00-08:00 140 4.9 6.6 null null
2020-02-05T12:00:00-08:00 180 5.8 7.8 null null
2020-02-05T13:00:00-08:00 182 7.5 9.1 null null
2020-02-05T14:00:00-08:00 189 8.9 11.0 null null
2020-02-05T15:00:00-08:00 204 7.4 8.7 null null
2020-02-05T16:00:00-08:00 208 6.2 8.9 null null
2020-02-05T17:00:00-08:00 212 3.5 6.3 null null
2020-02-05T18:00:00-08:00 258 4.4 6.3 null null
2020-02-06T10:00:00-08:00 50 3.4 4.8 null null
2020-02-06T11:00:00-08:00 115 3.2 4.2 null null
2020-02-06T12:00:00-08:00 136 3.6 4.8 null null
2020-02-06T13:00:00-08:00 167 6.1 7.6 null null
2020-02-06T14:00:00-08:00 182 6.0 7.6 null null
2020-02-06T15:00:00-08:00 211 7.7 9.7 null null
2020-02-06T16:00:00-08:00 230 8.2 10.6 null null
2020-02-06T17:00:00-08:00 244 7.3 9.7 null null
2020-02-06T18:00:00-08:00 226 3.4 6.1 null null
2020-02-07T10:00:00-08:00 125 2.8 3.8 null null
2020-02-07T11:00:00-08:00 202 6.0 10.3 null null
2020-02-07T12:00:00-08:00 228 9.1 12.5 null null
2020-02-07T13:00:00-08:00 232 10.0 13.3 null null
2020-02-07T14:00:00-08:00 232 9.6 15.0 null null
2020-02-07T15:00:00-08:00 236 9.4 13.1 null null
2020-02-07T16:00:00-08:00 242 7.3 9.7 null null
2020-02-07T17:00:00-08:00 253 7.7 9.5 null null
2020-02-07T18:00:00-08:00 256 5.9 9.9 null null
2020-02-08T10:00:00-08:00 45 4.2 5.7 null null
2020-02-08T11:00:00-08:00 151 5.2 8.0 null null
2020-02-08T12:00:00-08:00 219 8.9 12.2 null null
2020-02-08T13:00:00-08:00 223 10.7 13.1 null null
2020-02-08T14:00:00-08:00 229 10.8 14.4 null null
2020-02-08T15:00:00-08:00 234 11.0 15.8 null null
2020-02-08T16:00:00-08:00 247 13.9 17.5 null null
2020-02-08T17:00:00-08:00 250 12.9 18.4 null null
2020-02-08T18:00:00-08:00 239 9.5 14.6 null null
2020-02-09T10:00:00-08:00 170 7.0 9.9 null null
2020-02-09T11:00:00-08:00 126 3.6 9.9 null null
2020-02-09T12:00:00-08:00 36 3.3 8.9 null null
2020-02-09T13:00:00-08:00 93 9.8 14.8 null null
2020-02-09T14:00:00-08:00 103 13.3 16.7 null null
2020-02-09T15:00:00-08:00 99 16.0 20.1 null null
2020-02-09T16:00:00-08:00 99 18.7 26.2 null null
2020-02-09T17:00:00-08:00 106 22.5 31.3 null null
2020-02-09T18:00:00-08:00 103 25.0 35.1 null null
2020-02-10T10:00:00-08:00 219 8.7 10.8 null null
2020-02-10T11:00:00-08:00 222 9.2 12.2 null null
2020-02-10T12:00:00-08:00 233 9.0 15.0 null null
2020-02-10T13:00:00-08:00 243 10.7 14.4 null null
2020-02-10T14:00:00-08:00 238 12.6 19.6 null null
2020-02-10T15:00:00-08:00 238 13.7 18.6 null null
2020-02-10T16:00:00-08:00 233 10.4 14.2 null null
2020-02-10T17:00:00-08:00 222 8.9 11.6 null null
2020-02-10T18:00:00-08:00 214 6.3 9.5 null null
2020-02-11T10:00:00-08:00 124 2.8 4.8 null null
2020-02-11T11:00:00-08:00 188 2.9 5.9 null null
2020-02-11T12:00:00-08:00 198 5.7 9.9 null null
2020-02-11T13:00:00-08:00 240 9.8 12.9 null null
2020-02-11T14:00:00-08:00 238 9.7 13.5 null null
2020-02-11T15:00:00-08:00 245 12.0 15.2 null null
2020-02-11T16:00:00-08:00 251 10.5 13.9 null null
2020-02-11T17:00:00-08:00 252 12.1 16.3 null null
2020-02-11T18:00:00-08:00 258 11.5 15.8 null null
2020-02-12T10:00:00-08:00 90 5.5 6.8 null null
2020-02-12T11:00:00-08:00 112 5.4 6.6 null null
2020-02-12T12:00:00-08:00 139 5.9 7.2 null null
2020-02-12T13:00:00-08:00 160 7.1 8.7 null null
2020-02-12T14:00:00-08:00 191 5.2 8.2 null null
2020-02-12T15:00:00-08:00 185 4.6 6.5 null null
2020-02-12T16:00:00-08:00 170 5.6 6.8 null null
2020-02-12T17:00:00-08:00 160 3.5 5.3 null null
2020-02-12T18:00:00-08:00 152 3.5 4.9 null null
2020-02-13T10:00:00-08:00 107 3.8 5.5 null null
2020-02-13T11:00:00-08:00 209 6.7 11.0 null null
2020-02-13T12:00:00-08:00 226 10.2 13.1 null null
2020-02-13T13:00:00-08:00 229 11.3 15.8 null null
2020-02-13T14:00:00-08:00 234 11.0 15.4 null null
2020-02-13T15:00:00-08:00 242 11.8 15.4 null null
2020-02-13T16:00:00-08:00 249 12.3 17.3 null null
2020-02-13T17:00:00-08:00 254 8.7 12.0 null null
2020-02-13T18:00:00-08:00 248 6.5 9.9 null null
2020-02-14T10:00:00-08:00 150 3.8 4.9 null null
2020-02-14T11:00:00-08:00 214 7.4 9.3 null null
2020-02-14T12:00:00-08:00 221 8.8 11.4 null null
2020-02-14T13:00:00-08:00 219 10.1 12.5 null null
2020-02-14T14:00:00-08:00 228 11.3 15.6 null null
2020-02-14T15:00:00-08:00 240 12.9 18.1 null null
2020-02-14T16:00:00-08:00 243 13.8 18.1 null null
2020-02-14T17:00:00-08:00 251 11.2 15.8 null null
2020-02-14T18:00:00-08:00 270 4.5 8.9 null null
2020-02-15T10:00:00-08:00 119 3.7 5.3 null null
2020-02-15T11:00:00-08:00 182 5.5 8.0 null null
2020-02-15T12:00:00-08:00 216 9.0 12.0 null null
2020-02-15T13:00:00-08:00 226 11.2 13.9 null null
2020-02-15T14:00:00-08:00 232 11.2 14.2 null null
2020-02-15T15:00:00-08:00 243 12.2 15.8 null null
2020-02-15T16:00:00-08:00 245 11.9 14.6 null null
2020-02-15T17:00:00-08:00 243 9.9 12.7 null null
2020-02-15T18:00:00-08:00 260 5.8 10.4 null null
2020-02-16T10:00:00-08:00 188 4.0 6.8 null null
2020-02-16T11:00:00-08:00 207 7.4 10.3 null null
2020-02-16T12:00:00-08:00 210 9.7 11.2 null null
2020-02-16T13:00:00-08:00 219 9.4 11.6 null null
2020-02-16T14:00:00-08:00 228 9.8 12.7 null null
2020-02-16T15:00:00-08:00 237 10.3 13.3 null null
2020-02-16T16:00:00-08:00 241 9.8 12.3 null null
2020-02-16T17:00:00-08:00 249 8.3 10.8 null null
2020-02-16T18:00:00-08:00 247 4.7 7.2 null null
2020-02-17T10:00:00-08:00 135 2.7 4.8 null null
2020-02-17T11:00:00-08:00 160 4.9 6.3 null null
2020-02-17T12:00:00-08:00 191 6.9 8.5 null null
2020-02-17T13:00:00-08:00 213 8.7 10.3 null null
2020-02-17T14:00:00-08:00 219 10.1 13.1 null null
2020-02-17T15:00:00-08:00 226 10.7 13.3 null null
2020-02-17T16:00:00-08:00 235 9.3 12.5 null null
2020-02-17T17:00:00-08:00 245 10.8 14.4 null null
2020-02-17T18:00:00-08:00 250 6.2 10.8 null null
2020-02-18T10:00:00-08:00 94 2.9 4.6 null null
2020-02-18T11:00:00-08:00 156 4.4 6.3 null null
2020-02-18T12:00:00-08:00 189 6.1 7.2 null null
2020-02-18T13:00:00-08:00 214 9.4 13.9 null null
2020-02-18T14:00:00-08:00 220 12.7 14.6 null null
2020-02-18T15:00:00-08:00 233 11.4 15.4 null null
2020-02-18T16:00:00-08:00 237 10.1 14.8 null null
2020-02-18T17:00:00-08:00 240 8.4 11.4 null null
2020-02-18T18:00:00-08:00 248 8.8 12.5 null null
2020-02-19T10:00:00-08:00 172 4.9 6.1 null null
2020-02-19T11:00:00-08:00 193 5.3 7.0 null null
2020-02-19T12:00:00-08:00 206 6.4 8.9 null null
2020-02-19T13:00:00-08:00 213 8.5 10.3 null null
2020-02-19T14:00:00-08:00 228 9.9 14.1 null null
2020-02-19T15:00:00-08:00 234 10.6 14.6 null null
2020-02-19T16:00:00-08:00 240 9.7 13.1 null null
2020-02-19T17:00:00-08:00 248 8.5 11.2 null null
2020-02-19T18:00:00-08:00 253 5.6 10.4 null null
2020-02-20T10:00:00-08:00 218 7.6 11.6 null null
2020-02-20T11:00:00-08:00 223 8.5 11.2 null null
2020-02-20T12:00:00-08:00 226 7.8 11.8 null null
2020-02-20T13:00:00-08:00 224 7.1 12.2 null null
2020-02-20T14:00:00-08:00 228 7.8 11.6 null null
2020-02-20T15:00:00-08:00 235 9.0 14.8 null null
2020-02-20T16:00:00-08:00 242 8.3 12.7 null null
2020-02-20T17:00:00-08:00 244 7.1 9.3 null null
2020-02-20T18:00:00-08:00 254 5.0 7.8 null null
2020-02-21T10:00:00-08:00 109 5.0 7.4 null null
2020-02-21T11:00:00-08:00 141 5.3 7.4 null null
2020-02-21T12:00:00-08:00 120 5.3 6.6 null null
2020-02-21T13:00:00-08:00 163 5.7 7.6 null null
2020-02-21T14:00:00-08:00 162 6.0 8.4 null null
2020-02-21T15:00:00-08:00 138 6.1 8.7 null null
2020-02-21T16:00:00-08:00 153 7.8 9.5 null null
2020-02-21T17:00:00-08:00 164 11.3 15.4 null null
2020-02-21T18:00:00-08:00 158 10.2 12.7 null null
2020-02-22T10:00:00-08:00 194 5.4 9.7 null null
2020-02-22T11:00:00-08:00 154 8.8 11.4 null null
2020-02-22T12:00:00-08:00 167 9.4 11.2 null null
2020-02-22T13:00:00-08:00 167 9.9 13.7 null null
2020-02-22T14:00:00-08:00 171 6.8 8.9 null null
2020-02-22T15:00:00-08:00 231 9.7 15.6 null null
2020-02-22T16:00:00-08:00 248 11.8 16.3 null null
2020-02-22T17:00:00-08:00 262 7.8 12.2 null null
2020-02-22T18:00:00-08:00 257 7.8 12.0 null null
2020-02-23T10:00:00-08:00 235 6.8 9.3 null null
2020-02-23T11:00:00-08:00 224 7.3 9.7 null null
2020-02-23T12:00:00-08:00 220 7.1 9.3 null null
2020-02-23T13:00:00-08:00 224 7.5 10.3 null null
2020-02-23T14:00:00-08:00 236 8.0 11.4 null null
2020-02-23T15:00:00-08:00 242 9.7 12.5 null null
2020-02-23T16:00:00-08:00 245 8.1 11.6 null null
2020-02-23T17:00:00-08:00 251 6.3 8.2 null null
2020-02-23T18:00:00-08:00 262 5.1 8.0 null null
2020-02-24T10:00:00-08:00 171 3.4 5.1 null null
2020-02-24T11:00:00-08:00 215 8.1 11.2 null null
2020-02-24T12:00:00-08:00 233 10.5 14.2 null null
2020-02-24T13:00:00-08:00 240 12.7 17.5 null null
2020-02-24T14:00:00-08:00 242 12.8 16.1 null null
2020-02-24T15:00:00-08:00 243 11.0 14.2 null null
2020-02-24T16:00:00-08:00 242 10.8 15.8 null null
2020-02-24T17:00:00-08:00 246 9.5 14.1 null null
2020-02-24T18:00:00-08:00 248 6.7 10.1 null null
2020-02-25T10:00:00-08:00 222 6.9 9.9 null null
2020-02-25T11:00:00-08:00 217 8.6 10.6 null null
2020-02-25T12:00:00-08:00 220 9.5 12.5 null null
2020-02-25T13:00:00-08:00 228 7.8 10.8 null null
2020-02-25T14:00:00-08:00 235 7.6 10.3 null null
2020-02-25T15:00:00-08:00 241 8.8 12.5 null null
2020-02-25T16:00:00-08:00 244 8.4 10.6 null null
2020-02-25T17:00:00-08:00 228 5.7 8.7 null null
2020-02-25T18:00:00-08:00 247 4.0 4.9 null null
2020-02-26T10:00:00-08:00 18 5.7 6.6 null null
2020-02-26T11:00:00-08:00 69 1.7 7.4 null null
2020-02-26T12:00:00-08:00 227 6.9 12.0 null null
2020-02-26T13:00:00-08:00 226 6.3 9.1 null null
2020-02-26T14:00:00-08:00 240 8.9 11.8 null null
2020-02-26T15:00:00-08:00 252 10.6 13.9 null null
2020-02-26T16:00:00-08:00 258 12.1 15.2 null null
2020-02-26T17:00:00-08:00 261 9.0 14.2 null null
2020-02-26T18:00:00-08:00 138 4.3 7.8 null null
2020-02-27T10:00:00-08:00 304 4.3 6.1 null null
2020-02-27T11:00:00-08:00 231 7.9 12.3 null null
2020-02-27T12:00:00-08:00 230 8.1 10.8 null null
2020-02-27T13:00:00-08:00 225 6.7 8.7 null null
2020-02-27T14:00:00-08:00 226 7.2 9.1 null null
2020-02-27T15:00:00-08:00 230 7.1 9.9 null null
2020-02-27T16:00:00-08:00 240 7.8 10.1 null null
2020-02-27T17:00:00-08:00 141 2.4 7.2 null null
2020-02-27T18:00:00-08:00 79 2.6 5.3 null null
2020-02-28T10:00:00-08:00 318 6.1 7.8 null null
2020-02-28T11:00:00-08:00 227 4.7 12.0 null null
2020-02-28T12:00:00-08:00 232 7.5 11.0 null null
2020-02-28T13:00:00-08:00 224 8.0 12.2 null null
2020-02-28T14:00:00-08:00 229 8.6 11.2 null null
2020-02-28T15:00:00-08:00 233 8.8 12.5 null null
2020-02-28T16:00:00-08:00 223 4.8 7.4 null null
2020-02-28T17:00:00-08:00 173 6.1 9.7 null null
2020-02-28T18:00:00-08:00 158 6.9 9.5 null null
2020-02-29T10:00:00-08:00 113 10.4 13.3 null null
2020-02-29T11:00:00-08:00 123 11.6 14.8 null null
