#DATETIME_PST WDIR WSPD GST PRES ATMP
#ISO_8601_PST degT kt kt hPa degC
2022-01-11T15:00:00-08:00 247 7.0 9.1 null 21.9
2022-01-11T16:00:00-08:00 279 4.4 6.8 null 24.3
2022-01-11T17:00:00-08:00 328 5.7 8.2 null 24.1
2022-01-11T18:00:00-08:00 160 7.3 12.3 null 22.5
2022-01-12T10:00:00-08:00 120 7.1 8.9 null 17.5
2022-01-12T11:00:00-08:00 296 6.0 9.3 null 20.9
2022-01-12T12:00:00-08:00 108 6.6 9.3 null 22.9
2022-01-12T13:00:00-08:00 204 7.5 11.0 null 18.5
2022-01-12T14:00:00-08:00 238 7.7 12.5 null 18.3
2022-01-12T15:00:00-08:00 240 6.9 10.1 null 18.1
2022-01-12T16:00:00-08:00 242 8.4 11.4 null 18.2
2022-01-12T17:00:00-08:00 251 4.0 8.9 null 18.6
2022-01-12T18:00:00-08:00 329 1.9 4.0 null 18.8
2022-01-13T10:00:00-08:00 136 3.7 6.1 null 15.7
2022-01-13T11:00:00-08:00 73 4.6 7.6 null 16.6
2022-01-13T12:00:00-08:00 133 4.0 7.0 null 16.6
2022-01-13T13:00:00-08:00 256 2.3 4.9 null 16.7
2022-01-13T14:00:00-08:00 203 2.9 4.4 null 17.6
2022-01-13T15:00:00-08:00 183 5.5 8.5 null 16.0
2022-01-13T16:00:00-08:00 232 6.9 9.9 null 15.2
2022-01-13T17:00:00-08:00 236 7.5 11.0 null 15.4
2022-01-13T18:00:00-08:00 176 4.9 12.5 null 16.5
2022-01-14T10:00:00-08:00 208 4.5 7.6 null 17.1
2022-01-14T11:00:00-08:00 226 6.8 11.0 null 16.3
2022-01-14T12:00:00-08:00 225 7.7 10.3 null 16.4
2022-01-14T13:00:00-08:00 215 9.2 11.6 null 16.4
2022-01-14T14:00:00-08:00 236 6.6 9.7 null 16.7
2022-01-14T15:00:00-08:00 237 7.1 12.0 null 16.9
2022-01-14T16:00:00-08:00 251 9.0 12.7 null 16.5
2022-01-14T17:00:00-08:00 275 4.9 9.9 null 17.6
2022-01-14T18:00:00-08:00 138 4.6 6.5 null 16.4
2022-01-15T10:00:00-08:00 338 8.1 11.2 null 15.5
2022-01-15T11:00:00-08:00 348 9.6 14.1 null 15.8
2022-01-15T12:00:00-08:00 339 8.3 12.5 null 16.8
2022-01-15T13:00:00-08:00 195 8.3 11.6 null 17.9
2022-01-15T14:00:00-08:00 348 7.2 9.7 null 19.0
2022-01-15T15:00:00-08:00 264 7.3 14.2 null 17.0
2022-01-15T16:00:00-08:00 297 6.7 11.0 null 18.4
2022-01-15T17:00:00-08:00 345 8.5 11.0 null 18.7
2022-01-15T18:00:00-08:00 329 7.1 9.7 null 18.8
2022-01-16T10:00:00-08:00 136 3.0 9.3 null 20.9
2022-01-16T11:00:00-08:00 200 3.6 5.9 null 18.6
2022-01-16T12:00:00-08:00 180 4.8 5.7 null 19.1
2022-01-16T13:00:00-08:00 194 5.8 7.2 null 19.7
2022-01-16T14:00:00-08:00 226 5.9 6.6 null 17.3
2022-01-16T15:00:00-08:00 208 4.8 6.1 null 18.1
2022-01-16T16:00:00-08:00 152 3.0 4.9 null 16.9
2022-01-16T17:00:00-08:00 158 3.1 4.2 null 15.8
2022-01-16T18:00:00-08:00 189 4.1 5.3 null 15.6
2022-01-17T10:00:00-08:00 98 6.8 8.5 null 16.0
2022-01-17T11:00:00-08:00 112 5.8 7.6 null 16.3
2022-01-17T12:00:00-08:00 104 4.2 5.9 null 16.5
2022-01-17T13:00:00-08:00 109 4.3 5.5 null 16.5
2022-01-17T14:00:00-08:00 100 3.3 4.4 null 16.2
2022-01-17T15:00:00-08:00 92 4.0 5.3 null 15.7
2022-01-17T16:00:00-08:00 89 3.8 4.9 null 15.4
2022-01-17T17:00:00-08:00 126 2.8 4.2 null 15.2
2022-01-17T18:00:00-08:00 64 0.9 2.8 null 15.1
2022-01-18T10:00:00-08:00 236 7.2 10.3 null 15.4
2022-01-18T11:00:00-08:00 232 8.1 11.0 null 15.6
2022-01-18T12:00:00-08:00 244 8.3 12.2 null 16.1
2022-01-18T13:00:00-08:00 240 8.5 12.0 null 16.2
2022-01-18T14:00:00-08:00 245 11.2 16.7 null 16.0
2022-01-18T15:00:00-08:00 249 10.0 14.6 null 15.7
2022-01-18T16:00:00-08:00 254 10.4 14.8 null 15.2
2022-01-18T17:00:00-08:00 263 7.4 12.3 null 14.9
2022-01-18T18:00:00-08:00 256 6.1 11.6 null 14.8
2022-01-19T10:00:00-08:00 77 1.8 3.0 null 16.0
2022-01-19T11:00:00-08:00 136 2.2 6.3 null 16.4
2022-01-19T12:00:00-08:00 223 5.9 8.2 null 15.8
2022-01-19T13:00:00-08:00 236 6.2 9.5 null 15.8
2022-01-19T14:00:00-08:00 250 8.4 11.2 null 16.0
2022-01-19T15:00:00-08:00 252 8.8 12.0 null 16.0
2022-01-19T16:00:00-08:00 258 8.6 11.2 null 15.6
2022-01-19T17:00:00-08:00 282 5.4 9.7 null 15.2
2022-01-19T18:00:00-08:00 271 2.1 3.6 null 14.9
2022-01-20T10:00:00-08:00 208 3.6 6.5 null 17.8
2022-01-20T11:00:00-08:00 214 5.2 7.8 null 16.3
2022-01-20T12:00:00-08:00 243 5.9 9.1 null 18.5
2022-01-20T13:00:00-08:00 234 7.2 12.7 null 18.9
2022-01-20T14:00:00-08:00 233 8.0 13.9 null 17.7
2022-01-20T15:00:00-08:00 228 8.1 14.6 null 16.6
2022-01-20T16:00:00-08:00 257 7.5 12.2 null 17.8
2022-01-20T17:00:00-08:00 253 7.0 11.6 null 18.4
2022-01-20T18:00:00-08:00 228 8.2 13.1 null 16.5
2022-01-21T10:00:00-08:00 76 5.4 10.4 null 15.0
2022-01-21T11:00:00-08:00 136 4.2 9.1 null 16.6
2022-01-21T12:00:00-08:00 152 4.3 7.0 null 16.6
2022-01-21T13:00:00-08:00 153 4.5 6.6 null 16.1
2022-01-21T14:00:00-08:00 167 1.8 4.0 null 17.8
2022-01-21T15:00:00-08:00 99 1.2 2.7 null 18.5
2022-01-21T16:00:00-08:00 223 3.4 6.6 null 15.8
2022-01-21T17:00:00-08:00 234 4.7 9.9 null 15.3
2022-01-21T18:00:00-08:00 192 2.8 11.4 null 15.7
2022-01-22T10:00:00-08:00 87 4.6 8.5 null 19.2
2022-01-22T11:00:00-08:00 168 3.7 6.3 null 19.2
2022-01-22T12:00:00-08:00 121 4.4 7.8 null 20.6
2022-01-22T13:00:00-08:00 226 8.4 12.0 null 17.7
2022-01-22T14:00:00-08:00 235 9.1 13.9 null 18.0
2022-01-22T15:00:00-08:00 260 7.8 10.4 null 18.6
2022-01-22T16:00:00-08:00 247 6.9 11.2 null 18.4
2022-01-22T17:00:00-08:00 232 4.1 7.6 null 18.0
2022-01-22T18:00:00-08:00 235 4.6 7.2 null 17.8
2022-01-23T10:00:00-08:00 100 1.7 8.0 null 20.5
2022-01-23T11:00:00-08:00 227 4.6 9.1 null 19.0
2022-01-23T12:00:00-08:00 238 5.9 10.1 null 18.9
2022-01-23T13:00:00-08:00 241 9.0 13.3 null 18.2
2022-01-23T14:00:00-08:00 254 10.4 14.8 null 19.6
2022-01-23T15:00:00-08:00 258 11.6 18.1 null 20.1
2022-01-23T16:00:00-08:00 264 12.6 18.2 null 20.2
2022-01-23T17:00:00-08:00 272 11.9 17.1 null 19.1
2022-01-23T18:00:00-08:00 259 10.2 15.0 null 17.0
2022-01-24T10:00:00-08:00 83 3.7 5.5 null 16.2
2022-01-24T11:00:00-08:00 127 3.8 5.5 null 16.4
2022-01-24T12:00:00-08:00 152 4.4 5.9 null 17.3
2022-01-24T13:00:00-08:00 157 5.2 6.3 null 17.1
2022-01-24T14:00:00-08:00 175 5.8 6.6 null 17.7
2022-01-24T15:00:00-08:00 158 4.5 5.5 null 17.8
2022-01-24T16:00:00-08:00 147 5.8 8.0 null 15.9
2022-01-24T17:00:00-08:00 154 5.2 7.0 null 15.3
2022-01-24T18:00:00-08:00 136 5.1 7.4 null 15.0
2022-01-25T10:00:00-08:00 56 2.5 4.6 null 15.7
2022-01-25T11:00:00-08:00 59 2.6 4.6 null 17.3
2022-01-25T12:00:00-08:00 149 2.4 3.8 null 16.8
2022-01-25T13:00:00-08:00 185 3.1 5.1 null 18.3
2022-01-25T14:00:00-08:00 220 3.6 4.9 null 15.8
2022-01-25T15:00:00-08:00 210 3.6 5.9 null 16.4
2022-01-25T16:00:00-08:00 211 5.9 7.0 null 15.5
2022-01-25T17:00:00-08:00 225 6.5 8.9 null 14.6
2022-01-25T18:00:00-08:00 252 4.3 7.2 null 14.5
2022-01-26T10:00:00-08:00 127 1.4 2.8 null 14.4
2022-01-26T11:00:00-08:00 190 4.0 6.1 null 16.9
2022-01-26T12:00:00-08:00 213 7.0 10.1 null 15.6
2022-01-26T13:00:00-08:00 233 7.5 11.2 null 15.3
2022-01-26T14:00:00-08:00 240 5.4 8.4 null 15.9
2022-01-26T15:00:00-08:00 234 7.8 11.2 null 15.6
2022-01-26T16:00:00-08:00 247 6.6 9.9 null 15.7
2022-01-26T17:00:00-08:00 255 6.0 8.5 null 15.9
2022-01-26T18:00:00-08:00 205 3.3 5.7 null 16.1
2022-01-27T10:00:00-08:00 176 3.9 7.4 null 18.1
2022-01-27T11:00:00-08:00 230 6.3 9.1 null 15.8
2022-01-27T12:00:00-08:00 234 8.4 12.0 null 16.1
2022-01-27T13:00:00-08:00 239 7.5 10.8 null 17.0
2022-01-27T14:00:00-08:00 248 8.1 11.4 null 17.3
2022-01-27T15:00:00-08:00 246 7.2 12.0 null 16.6
2022-01-27T16:00:00-08:00 254 6.4 8.2 null 17.0
2022-01-27T17:00:00-08:00 251 5.7 7.4 null 16.2
2022-01-27T18:00:00-08:00 128 2.7 5.7 null 15.6
2022-01-28T10:00:00-08:00 38 6.0 9.7 null 19.7
2022-01-28T11:00:00-08:00 74 4.9 9.7 null 20.2
2022-01-28T12:00:00-08:00 183 2.9 6.1 null 20.3
2022-01-28T13:00:00-08:00 232 3.3 5.3 null 20.0
2022-01-28T14:00:00-08:00 237 4.6 6.5 null 19.9
2022-01-28T15:00:00-08:00 236 2.8 6.8 null 21.1
2022-01-28T16:00:00-08:00 252 5.9 8.2 null 19.4
2022-01-28T17:00:00-08:00 151 5.3 10.3 null 20.8
2022-01-28T18:00:00-08:00 52 9.8 12.9 null 20.0
2022-01-29T10:00:00-08:00 342 5.3 8.2 null 16.3
2022-01-29T11:00:00-08:00 343 5.9 8.0 null 17.2
2022-01-29T12:00:00-08:00 300 5.1 8.9 null 18.4
2022-01-29T13:00:00-08:00 168 2.5 7.6 null 17.8
2022-01-29T14:00:00-08:00 206 2.9 7.0 null 18.3
2022-01-29T15:00:00-08:00 298 7.3 11.4 null 20.1
2022-01-29T16:00:00-08:00 212 6.5 13.9 null 17.3
2022-01-29T17:00:00-08:00 255 7.1 13.1 null 16.1
2022-01-29T18:00:00-08:00 294 4.6 9.5 null 17.3
2022-01-30T10:00:00-08:00 95 2.8 4.2 null 16.3
2022-01-30T11:00:00-08:00 168 5.4 9.3 null 16.4
2022-01-30T12:00:00-08:00 174 6.6 9.7 null 16.9
2022-01-30T13:00:00-08:00 185 4.6 6.8 null 18.1
2022-01-30T14:00:00-08:00 208 6.5 9.1 null 17.2
2022-01-30T15:00:00-08:00 240 11.9 18.4 null 16.4
2022-01-30T16:00:00-08:00 259 10.0 15.0 null 16.0
2022-01-30T17:00:00-08:00 261 7.9 12.0 null 15.4
2022-01-30T18:00:00-08:00 244 5.5 11.6 null 14.8
2022-01-31T10:00:00-08:00 56 3.9 6.5 null 13.8
2022-01-31T11:00:00-08:00 108 3.6 5.3 null 13.7
2022-01-31T12:00:00-08:00 87 4.0 5.7 null 14.0
2022-01-31T13:00:00-08:00 125 4.5 6.3 null 14.7
2022-01-31T14:00:00-08:00 135 4.0 6.8 null 14.2
2022-01-31T15:00:00-08:00 178 3.1 5.1 null 14.8
2022-01-31T16:00:00-08:00 222 2.4 4.2 null 14.6
2022-01-31T17:00:00-08:00 200 3.2 4.8 null 13.9
2022-01-31T18:00:00-08:00 204 4.0 5.3 null 13.9
2022-02-01T10:00:00-08:00 86 7.7 10.1 null 14.4
2022-02-01T11:00:00-08:00 102 6.1 9.1 null 15.0
2022-02-01T12:00:00-08:00 142 5.8 7.4 null 15.2
2022-02-01T13:00:00-08:00 147 5.6 8.2 null 15.3
2022-02-01T14:00:00-08:00 167 3.1 5.9 null 17.7
2022-02-01T15:00:00-08:00 199 3.3 5.1 null 19.3
2022-02-01T16:00:00-08:00 224 4.4 5.9 null 15.5
2022-02-01T17:00:00-08:00 250 5.2 7.2 null 14.8
2022-02-01T18:00:00-08:00 238 2.4 5.7 null 14.7
2022-02-02T10:00:00-08:00 31 6.2 9.1 null 16.2
2022-02-02T11:00:00-08:00 42 3.4 6.1 null 18.2
2022-02-02T12:00:00-08:00 82 6.9 10.1 null 17.7
2022-02-02T13:00:00-08:00 150 5.1 7.8 null 18.6
2022-02-02T14:00:00-08:00 235 7.4 12.0 null 16.8
2022-02-02T15:00:00-08:00 247 8.1 12.3 null 17.0
2022-02-02T16:00:00-08:00 244 7.1 11.2 null 16.5
2022-02-02T17:00:00-08:00 241 5.7 9.9 null 16.0
2022-02-02T18:00:00-08:00 219 4.2 8.7 null 15.8
2022-02-03T10:00:00-08:00 91 2.7 4.0 null 15.8
2022-02-03T11:00:00-08:00 127 2.7 4.2 null 17.1
2022-02-03T12:00:00-08:00 209 6.1 10.6 null 16.6
2022-02-03T13:00:00-08:00 240 7.9 10.8 null 15.9
2022-02-03T14:00:00-08:00 240 9.1 14.2 null 16.0
2022-02-03T15:00:00-08:00 247 9.8 13.7 null 16.0
2022-02-03T16:00:00-08:00 256 10.9 14.6 null 15.5
2022-02-03T17:00:00-08:00 262 10.8 16.0 null 15.1
2022-02-03T18:00:00-08:00 270 6.0 13.9 null 14.8
2022-02-04T10:00:00-08:00 50 10.3 19.9 null 17.7
2022-02-04T11:00:00-08:00 72 16.6 23.4 null 18.4
2022-02-04T12:00:00-08:00 74 15.0 20.3 null 18.9
2022-02-04T13:00:00-08:00 73 9.9 14.6 null 19.4
2022-02-04T14:00:00-08:00 175 6.4 9.7 null 19.3
2022-02-04T15:00:00-08:00 254 8.4 10.6 null 18.7
2022-02-04T16:00:00-08:00 269 8.7 11.6 null 18.3
2022-02-04T17:00:00-08:00 270 3.3 8.7 null 18.0
2022-02-04T18:00:00-08:00 76 2.9 8.5 null 16.4
2022-02-05T10:00:00-08:00 318 4.0 8.5 null 18.5
2022-02-05T11:00:00-08:00 221 7.5 9.9 null 16.5
2022-02-05T12:00:00-08:00 238 7.7 10.4 null 17.0
2022-02-05T13:00:00-08:00 238 7.3 12.2 null 17.7
2022-02-05T14:00:00-08:00 233 7.1 10.8 null 17.9
2022-02-05T15:00:00-08:00 256 8.7 13.3 null 18.7
2022-02-05T16:00:00-08:00 260 9.7 12.2 null 18.5
2022-02-05T17:00:00-08:00 270 8.8 13.3 null 18.4
2022-02-05T18:00:00-08:00 283 6.2 11.8 null 18.0
2022-02-06T10:00:00-08:00 124 1.2 3.8 null 18.1
2022-02-06T11:00:00-08:00 185 3.3 6.6 null 18.4
2022-02-06T12:00:00-08:00 197 6.7 9.1 null 18.1
2022-02-06T13:00:00-08:00 206 6.5 8.7 null 17.5
2022-02-06T14:00:00-08:00 230 9.7 12.2 null 16.7
2022-02-06T15:00:00-08:00 256 9.1 14.4 null 18.9
2022-02-06T16:00:00-08:00 249 7.7 11.8 null 19.2
2022-02-06T17:00:00-08:00 274 6.9 12.9 null 20.5
2022-02-06T18:00:00-08:00 252 5.6 17.3 null 17.8
2022-02-07T10:00:00-08:00 255 3.3 6.3 null 20.9
2022-02-07T11:00:00-08:00 232 7.1 9.5 null 17.5
2022-02-07T12:00:00-08:00 242 6.6 10.1 null 19.1
2022-02-07T13:00:00-08:00 239 6.8 10.8 null 19.0
2022-02-07T14:00:00-08:00 246 8.4 12.3 null 20.4
2022-02-07T15:00:00-08:00 260 9.4 13.5 null 22.1
2022-02-07T16:00:00-08:00 263 10.9 14.2 null 21.8
2022-02-07T17:00:00-08:00 277 7.5 11.6 null 21.8
2022-02-07T18:00:00-08:00 187 4.2 8.5 null 21.8
2022-02-08T10:00:00-08:00 210 3.8 5.9 null 18.9
2022-02-08T11:00:00-08:00 236 7.0 10.3 null 17.5
2022-02-08T12:00:00-08:00 239 6.7 10.1 null 18.0
2022-02-08T13:00:00-08:00 236 8.2 13.3 null 17.8
2022-02-08T18:00:00-08:00 38 2.1 4.2 null 19.4
2022-02-09T12:00:00-08:00 235 6.1 8.9 null 21.8
2022-02-09T13:00:00-08:00 248 8.3 12.0 null 24.6
2022-02-09T14:00:00-08:00 256 9.3 12.2 null 25.4
2022-02-09T15:00:00-08:00 253 8.1 12.0 null 23.5
2022-02-09T16:00:00-08:00 271 7.4 16.9 null 24.6
2022-02-09T17:00:00-08:00 264 8.7 18.4 null 25.3
2022-02-09T18:00:00-08:00 247 6.9 10.3 null 21.7
2022-02-10T10:00:00-08:00 74 9.7 13.3 null 23.5
2022-02-10T11:00:00-08:00 70 7.5 13.7 null 24.2
2022-02-10T12:00:00-08:00 196 2.9 7.8 null 25.3
2022-02-10T13:00:00-08:00 241 9.2 14.6 null 22.5
2022-02-10T14:00:00-08:00 251 9.4 12.9 null 23.4
2022-02-10T15:00:00-08:00 250 9.5 13.9 null 23.2
2022-02-10T16:00:00-08:00 261 9.7 14.1 null 24.8
2022-02-10T17:00:00-08:00 270 11.3 17.1 null 24.2
2022-02-10T18:00:00-08:00 278 9.5 16.5 null 24.1
2022-02-11T10:00:00-08:00 150 1.6 2.8 null 20.6
2022-02-11T11:00:00-08:00 183 3.0 4.8 null 21.4
2022-02-11T12:00:00-08:00 207 5.2 7.0 null 20.3
2022-02-11T13:00:00-08:00 222 9.3 14.1 null 18.6
2022-02-11T14:00:00-08:00 237 8.3 14.1 null 18.6
2022-02-11T15:00:00-08:00 243 8.4 12.9 null 19.5
2022-02-11T16:00:00-08:00 245 7.7 11.0 null 21.3
2022-02-11T17:00:00-08:00 227 4.8 9.3 null 22.3
2022-02-11T18:00:00-08:00 43 3.8 5.9 null 20.2
2022-02-12T10:00:00-08:00 124 2.0 4.0 null 26.7
2022-02-12T11:00:00-08:00 160 2.9 11.6 null 27.7
2022-02-12T12:00:00-08:00 237 9.5 13.5 null 22.4
2022-02-12T13:00:00-08:00 234 8.4 11.0 null 22.7
2022-02-12T14:00:00-08:00 244 7.7 12.0 null 24.6
2022-02-12T15:00:00-08:00 244 11.0 16.0 null 21.3
2022-02-12T16:00:00-08:00 253 8.3 15.2 null 23.0
2022-02-12T17:00:00-08:00 252 7.3 12.0 null 23.0
2022-02-12T18:00:00-08:00 184 3.3 5.7 null 22.1
2022-02-13T10:00:00-08:00 310 4.0 8.5 null 24.1
2022-02-13T11:00:00-08:00 240 7.5 11.2 null 19.4
2022-02-13T12:00:00-08:00 236 9.0 12.9 null 19.1
2022-02-13T13:00:00-08:00 233 10.2 13.7 null 19.5
2022-02-13T14:00:00-08:00 243 9.9 16.0 null 20.4
2022-02-13T15:00:00-08:00 248 10.6 15.6 null 21.4
2022-02-13T16:00:00-08:00 267 10.6 14.4 null 23.4
2022-02-13T17:00:00-08:00 260 10.3 15.2 null 24.0
2022-02-13T18:00:00-08:00 237 7.7 13.1 null 23.9
2022-02-14T10:00:00-08:00 159 4.2 5.9 null 17.0
2022-02-14T11:00:00-08:00 217 8.2 13.7 null 16.9
2022-02-14T12:00:00-08:00 244 11.2 17.1 null 15.0
2022-02-14T13:00:00-08:00 248 11.4 15.8 null 15.3
2022-02-14T14:00:00-08:00 241 11.2 16.0 null 16.5
2022-02-14T15:00:00-08:00 250 14.8 21.7 null 16.4
2022-02-14T16:00:00-08:00 252 14.2 20.3 null 15.8
2022-02-14T17:00:00-08:00 260 12.3 18.1 null 15.2
2022-02-14T18:00:00-08:00 242 11.0 15.4 null 14.8
2022-02-15T10:00:00-08:00 236 8.1 17.1 null 15.2
2022-02-15T11:00:00-08:00 264 14.4 20.9 null 14.4
2022-02-15T12:00:00-08:00 248 14.9 20.5 null 14.4
2022-02-15T13:00:00-08:00 262 16.6 24.9 null 14.5
2022-02-15T14:00:00-08:00 260 14.2 21.7 null 14.3
2022-02-15T15:00:00-08:00 262 16.2 23.0 null 14.0
2022-02-15T16:00:00-08:00 257 14.5 21.5 null 13.9
2022-02-15T17:00:00-08:00 289 17.5 34.8 null 14.1
2022-02-15T18:00:00-08:00 236 15.6 27.5 null 11.9
2022-02-16T10:00:00-08:00 90 3.7 5.5 null 14.9
2022-02-16T11:00:00-08:00 147 4.3 7.2 null 16.1
2022-02-16T12:00:00-08:00 230 6.5 9.7 null 15.3
2022-02-16T13:00:00-08:00 238 9.9 15.2 null 15.3
2022-02-16T14:00:00-08:00 238 10.4 14.8 null 15.4
2022-02-16T15:00:00-08:00 220 10.9 13.7 null 15.2
2022-02-16T16:00:00-08:00 223 9.1 12.3 null 14.7
2022-02-16T17:00:00-08:00 220 7.4 10.3 null 14.4
2022-02-16T18:00:00-08:00 207 3.8 5.5 null 14.0
2022-02-17T10:00:00-08:00 55 11.3 20.9 null 18.5
